channel_id,channel_name,video_id,status
UCfpaSruWW3S4dibonKXENjA,Tzuyang,lx9-ecadk7U,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,iGUcA6B8zvg,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,s7yqOdqrbLE,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,raDdfpVDIbw,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,xVNgs8OTxV8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,kF0V4Hrqluo,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,CPWwPVs5Ib4,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,F1ms0elgPLQ,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,c6a7h6AXQ7M,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,w8Kdp0OoP0U,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,TUfnKHP55x4,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,IZoaoUWGmr8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,e8IACC60ADc,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,7vqVX9SjPEg,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,PsNzvEiW5nc,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,MPPRr8U3Ki8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,a9aWUqaRKkY,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,HmphRR9IdOk,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,yzsrWBp3nFo,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,LnpoLJ1PLFM,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,-kYYmiDGc-Y,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,rilnZ_dW2Hg,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,02LzJVZCqt0,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,v0Uf-GJDDeM,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,aQgrA3YISDw,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,lN9I5uvVA04,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,p4kSz4VJj4Q,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,O8ZmCAxLyLI,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,oIekVa6OA-8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,JNkmE4CX84E,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,cHKKRP4aOQw,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,bLU28fVWX_s,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,ZsJ7y3NSXIM,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,di27zwr6s9I,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,Ybz9loB46ew,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,qp5ZhELz-OI,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,sdDrR_L_ncQ,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,mtGRwDtU35E,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,5P9YmF-GjLI,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,czjsOPq0sDc,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,skXGx1pIam8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,MN5cxevTa_M,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,Dzo7cB0MtbI,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,WG6E8dCo3sE,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,LNj0S7B5sEY,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,zPy7VeF0YSY,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,lhs_QyVeEgs,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,enAwNKQDpxM,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,CopqpabihGk,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,LyxdItZU_4I,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,VfNeiJ3ZXzY,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,HvTLbeasXS4,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,HT3oGmsf1xo,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,kf1zff2xJuA,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,yupbldBCjE4,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,79LHvfqyC_0,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,dRO4cbYyNvE,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,SVtf7xT5J64,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,IYJ9NDTHOPs,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,f0CLSz_6LDE,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,R-pQJzdr5qo,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,X1glIwxFfVQ,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,vpxPTnUK1SY,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,LUWUxyIkDls,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,zfgk125p558,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,6O0fYDDFJbk,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,f4pAHt-6BJ8,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,gP4EGuEia1I,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,Prxzs65MhZE,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,gbVrYovcd7g,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,qdrjjcJE-KI,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,MnLGiP3e714,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,57ctQLkl1ts,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,BubHdc2NayQ,401
UCfpaSruWW3S4dibonKXENjA,Tzuyang,BFIw0bXtMq0,401
